"Gene"	"ID"	"P_A"	"Bioproject"	"Host"	"Location"	"pID"	"Serotype"	"Category"	"Product"	"SPI"	"T3SS"	"Association"
"1166"	"faeE"	"SRR13510233"	0	"PRJNA316452"	"Dog"	"USA:GA"	"Sal59"	"Inverness"	"Adherence"	"(faeE) fimbrial chaperone FaeE [K88 pili/F4 fimbriae (AI040)] [Escherichia coli SE11]"	""	""	"Escherichia"
"1167"	"faeE"	"SRR10992313"	1	"PRJNA503850"	"Dog"	"Canada"	"Sal2"	"Give"	"Adherence"	"(faeE) fimbrial chaperone FaeE [K88 pili/F4 fimbriae (AI040)] [Escherichia coli SE11]"	""	""	"Escherichia"
"1168"	"faeE"	"SRR5605756"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal68"	"Enteritidis"	"Adherence"	"(faeE) fimbrial chaperone FaeE [K88 pili/F4 fimbriae (AI040)] [Escherichia coli SE11]"	""	""	"Escherichia"
"1169"	"faeE"	"SRR14466819"	0	"PRJNA481328"	"Dog"	"USA: KY"	"Sal18"	"Hartford"	"Adherence"	"(faeE) fimbrial chaperone FaeE [K88 pili/F4 fimbriae (AI040)] [Escherichia coli SE11]"	""	""	"Escherichia"
"1170"	"fepC"	"SRR12741658"	1	"PRJNA503850"	"Dog"	"Canada:Manitoba"	"Sal15"	"Typhimurium"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1171"	"fepC"	"SRR11901858"	1	"PRJNA503850"	"Dog"	"Canada"	"Sal1"	"I 4:b:-"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1172"	"fepC"	"SRR12739110"	1	"PRJNA324570"	"Dog"	"USA:GA"	"Sal52"	"Anatum"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1173"	"fepC"	"SRR15053938"	1	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal10"	"Hadar"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1174"	"fepC"	"SRR5574834"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal64"	"Panama"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1175"	"fepC"	"SRR10947711"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal21"	"Mbandaka"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1176"	"fepC"	"SRR5631296"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal73"	"Thompson"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1177"	"fepC"	"SRR11068400"	1	"PRJNA324575"	"Dog"	"USA:PA"	"Sal45"	"Schwarzengrund"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1178"	"fepC"	"SRR15053931"	1	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal11"	"Uganda"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1179"	"fepC"	"SRR5574805"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal66"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1180"	"fepC"	"SRR10947519"	0	"PRJNA324575"	"Dog"	"USA:TX"	"Sal24"	"IIIb 48:i:z"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1181"	"fepC"	"SRR5360696"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal71"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1182"	"fepC"	"SRR5574838"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal72"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1183"	"fepC"	"SRR16005867"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal38"	"Newport"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1184"	"fepC"	"SRR15146556"	1	"PRJNA316452"	"Dog"	"USA: IN"	"Sal60"	"Agbeni"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1185"	"fepC"	"SRR10947452"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal20"	"Typhimurium"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1186"	"fepC"	"SRR5574823"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal63"	"Oranienburg"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1187"	"fepC"	"SRR8360137"	1	"PRJNA324570"	"Dog"	"USA:GA"	"Sal49"	"Newport"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1188"	"fepC"	"SRR9016864"	1	"PRJNA316457"	"Dog"	"USA:NC"	"Sal56"	"Newport"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1189"	"fepC"	"SRR5605756"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal68"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1190"	"fepC"	"SRR15053939"	0	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal8"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1191"	"fepC"	"SRR5631276"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal69"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1192"	"fepC"	"SRR15053932"	1	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal12"	"I 4,[5],12:i:-"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1193"	"fepC"	"SRR15053941"	1	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal6"	"Reading"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1194"	"fepC"	"SRR8502790"	0	"PRJNA316457"	"Dog"	"USA:MI"	"Sal55"	"Hartford"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1195"	"fepC"	"SRR14704455"	0	"PRJNA324575"	"Dog"	"USA:TX"	"Sal34"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1196"	"fepC"	"SRR10947526"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal25"	"IIIa 40:z4,z32:-"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1197"	"fepC"	"SRR13510233"	1	"PRJNA316452"	"Dog"	"USA:GA"	"Sal59"	"Inverness"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1198"	"fepC"	"SRR10963169"	1	"PRJNA324575"	"Dog"	"USA:KY"	"Sal19"	"Norwich"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1199"	"fepC"	"SRR12271055"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal42"	"Schwarzengrund"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1200"	"fepC"	"SRR5631283"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal74"	"Typhimurium"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1201"	"fepC"	"SRR13827088"	1	"PRJNA324575"	"Dog"	"USA:KS"	"Sal44"	"Typhimurium"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1202"	"fepC"	"SRR15053937"	1	"PRJNA503850"	"Dog"	"Canada:Newfoundland"	"Sal4"	"Tennessee"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1203"	"fepC"	"SRR12641661"	0	"PRJNA324575"	"Dog"	"USA:PA"	"Sal39"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1204"	"fepC"	"SRR12740292"	1	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal14"	"I -:d:l,w"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1205"	"fepC"	"SRR10995705"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal30"	"IV 43:z4,z32:-"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1206"	"fepC"	"SRR8258218"	1	"PRJNA324570"	"Dog"	"USA:FL"	"Sal50"	"Sandiego"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1207"	"fepC"	"SRR16005869"	1	"PRJNA324575"	"Dog"	"USA:KY"	"Sal41"	"Muenchen"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1208"	"fepC"	"SRR15053946"	1	"PRJNA503850"	"Dog"	"Canada:Ontario"	"Sal7"	"Thompson"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1209"	"fepC"	"SRR10995706"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal31"	"IV -:z4,z32:-"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1210"	"fepC"	"SRR9016866"	1	"PRJNA316457"	"Dog"	"USA:MI"	"Sal58"	"Heidelberg"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1211"	"fepC"	"SRR13827092"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal28"	"Newport"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1212"	"fepC"	"SRR10992313"	1	"PRJNA503850"	"Dog"	"Canada"	"Sal2"	"Give"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1213"	"fepC"	"SRR12740302"	1	"PRJNA503850"	"Dog"	"Canada:Saskatchewan"	"Sal13"	"Braenderup"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1214"	"fepC"	"SRR8502829"	1	"PRJNA316457"	"Dog"	"USA:MI"	"Sal54"	"Typhimurium"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1215"	"fepC"	"SRR10037210"	0	"PRJNA316452"	"Dog"	"USA:WA"	"Sal61"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1216"	"fepC"	"SRR10947455"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal22"	"Braenderup"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1217"	"fepC"	"SRR15050791"	1	"PRJNA324575"	"Dog"	"USA:KS"	"Sal33"	"Anatum"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1218"	"fepC"	"SRR11892806"	1	"PRJNA503850"	"Dog"	"Canada"	"Sal5"	"Johannesburg"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1219"	"fepC"	"SRR10512520"	0	"PRJNA481328"	"Dog"	"USA:IL"	"Sal16"	"Hartford"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1220"	"fepC"	"SRR16005866"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal36"	"Infantis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1221"	"fepC"	"SRR6311159"	1	"PRJNA316457"	"Dog"	"USA:NC"	"Sal57"	"Mbandaka"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1222"	"fepC"	"SRR11319451"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal29"	"Newport"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1223"	"fepC"	"SRR15050790"	1	"PRJNA324575"	"Dog"	"USA:KS"	"Sal47"	"I 4,[5],12:i:-"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1224"	"fepC"	"SRR16005870"	1	"PRJNA324575"	"Dog"	"USA:KY"	"Sal48"	"Infantis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1225"	"fepC"	"SRR5574804"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal77"	"Typhimurium"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1226"	"fepC"	"SRR11901857"	0	"PRJNA503850"	"Dog"	"Canada"	"Sal3"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1227"	"fepC"	"SRR5631285"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal76"	"Miami"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1228"	"fepC"	"SRR9050356"	1	"PRJNA324570"	"Dog"	"USA:MS"	"Sal53"	"Typhimurium"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1229"	"fepC"	"SRR14466819"	0	"PRJNA481328"	"Dog"	"USA: KY"	"Sal18"	"Hartford"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1230"	"fepC"	"SRR5574821"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal78"	"Agona"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1231"	"fepC"	"SRR15712211"	1	"PRJNA324570"	"Dog"	"USA:FL"	"Sal51"	"Newport"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1232"	"fepC"	"SRR6814919"	1	"PRJNA324575"	"Dog"	"USA:PA"	"Sal23"	"I 4,[5],12:i:-"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1233"	"fepC"	"SRR5631284"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal70"	"Typhimurium"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1234"	"fepC"	"SRR15050789"	1	"PRJNA324575"	"Dog"	"USA:KS"	"Sal35"	"Newport"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1235"	"fepC"	"SRR11068401"	1	"PRJNA324575"	"Dog"	"USA:PA"	"Sal27"	"Javiana"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1236"	"fepC"	"SRR15277966"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal32"	"Infantis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1237"	"fepC"	"SRR13827091"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal26"	"Anatum"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1238"	"fepC"	"SRR15103296"	1	"PRJNA324575"	"Dog"	"USA:KY"	"Sal46"	"Infantis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1239"	"fepC"	"SRR5574822"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal65"	"Litchfield"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1240"	"fepC"	"SRR8763158"	1	"PRJNA316452"	"Dog"	"USA:GA"	"Sal62"	"Kentucky"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1241"	"fepC"	"SRR5574830"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal67"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1242"	"fepC"	"SRR11319452"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal37"	"IV 43:z4,z32:-"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1243"	"fepC"	"SRR9301052"	1	"PRJNA324575"	"Dog"	"USA:PA"	"Sal43"	"Dublin"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1244"	"fepC"	"SRR11892800"	0	"PRJNA503850"	"Dog"	"Canada"	"Sal79"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1245"	"fepC"	"SRR10298819"	0	"PRJNA481328"	"Dog"	"USA:IN"	"Sal17"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1246"	"fepC"	"SRR5574829"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal75"	"Javiana"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1247"	"fepC"	"SRR15051711"	0	"PRJNA503850"	"Dog"	"Canada:Manitoba"	"Sal9"	"Enteritidis"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1248"	"fepC"	"SRR14095472"	1	"PRJNA324575"	"Dog"	"USA:KY"	"Sal40"	"Typhimurium"	"Iron Sequestration"	"(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1249"	"fepG"	"SRR10947526"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal25"	"IIIa 40:z4,z32:-"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1250"	"fepG"	"SRR16005867"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal38"	"Newport"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1251"	"fepG"	"SRR6814919"	1	"PRJNA324575"	"Dog"	"USA:PA"	"Sal23"	"I 4,[5],12:i:-"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1252"	"fepG"	"SRR15050789"	1	"PRJNA324575"	"Dog"	"USA:KS"	"Sal35"	"Newport"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1253"	"fepG"	"SRR16005866"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal36"	"Infantis"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1254"	"fepG"	"SRR15050790"	1	"PRJNA324575"	"Dog"	"USA:KS"	"Sal47"	"I 4,[5],12:i:-"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1255"	"fepG"	"SRR5574822"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal65"	"Litchfield"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1256"	"fepG"	"SRR5631276"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal69"	"Enteritidis"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1257"	"fepG"	"SRR15050791"	1	"PRJNA324575"	"Dog"	"USA:KS"	"Sal33"	"Anatum"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1258"	"fepG"	"SRR10512520"	1	"PRJNA481328"	"Dog"	"USA:IL"	"Sal16"	"Hartford"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1259"	"fepG"	"SRR14095472"	1	"PRJNA324575"	"Dog"	"USA:KY"	"Sal40"	"Typhimurium"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1260"	"fepG"	"SRR15146556"	1	"PRJNA316452"	"Dog"	"USA: IN"	"Sal60"	"Agbeni"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1261"	"fepG"	"SRR12740292"	1	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal14"	"I -:d:l,w"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1262"	"fepG"	"SRR11901857"	1	"PRJNA503850"	"Dog"	"Canada"	"Sal3"	"Enteritidis"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1263"	"fepG"	"SRR15053937"	1	"PRJNA503850"	"Dog"	"Canada:Newfoundland"	"Sal4"	"Tennessee"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1264"	"fepG"	"SRR5574838"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal72"	"Enteritidis"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1265"	"fepG"	"SRR8763158"	1	"PRJNA316452"	"Dog"	"USA:GA"	"Sal62"	"Kentucky"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
"1266"	"fepG"	"SRR10947711"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal21"	"Mbandaka"	"Iron Sequestration"	"(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]"	""	""	"Escherichia"
